identifier,sent,status,msgType,senderName,event,responseType,urgency,severity,certainty,headline,description,instruction,areaDesc,date,time,prediction,true_num,pred_num,error
urn:oid:2.49.0.1.840.0.e08d568defbe5f556bc253528332a0d0f1e55ba6.008.1,2022-11-09T15:11:00.000Z,Actual,Update,NWS Melbourne FL,Hurricane Warning,['Avoid'],Immediate,Extreme,Likely,Hurricane Warning issued November 9 at 10:11AM EST by NWS Melbourne FL,"* WIND
- LATEST LOCAL FORECAST: Below tropical storm force wind
- Peak Wind Forecast: 30-40 mph with gusts to 55 mph

- THREAT TO LIFE AND PROPERTY THAT INCLUDES TYPICAL FORECAST
UNCERTAINTY IN TRACK, SIZE AND INTENSITY: Potential for wind 58
to 73 mph
- The wind threat has remained nearly steady from the
previous assessment.
- PLAN: Plan for dangerous wind of equivalent strong tropical
storm force.
- PREPARE: Last minute efforts to protect life and property
should now be complete. The area remains subject to
significant wind damage.
- ACT: Now is the time to shelter from dangerous wind.

- POTENTIAL IMPACTS: Unfolding
- Potential impacts from the main wind event are unfolding.

* FLOODING RAIN
- LATEST LOCAL FORECAST: Flood Watch is in effect
- Peak Rainfall Amounts: Additional 2-4 inches, with locally
higher amounts

- THREAT TO LIFE AND PROPERTY THAT INCLUDES TYPICAL FORECAST
UNCERTAINTY IN TRACK, SIZE AND INTENSITY: Potential for
moderate flooding rain
- The flooding rain threat has remained nearly steady from
the previous assessment.
- PLAN: Emergency plans should include the potential for
moderate flooding from heavy rain. Evacuations and rescues
are possible.
- PREPARE: Consider protective actions if you are in an area
vulnerable to flooding.
- ACT: Heed any flood watches and warnings. Failure to take
action may result in serious injury or loss of life.

- POTENTIAL IMPACTS: Significant
- Moderate rainfall flooding may prompt several evacuations
and rescues.
- Rivers and tributaries may quickly become swollen with
swifter currents and overspill their banks in a few places,
especially in usually vulnerable spots. Small streams,
creeks, canals, and ditches overflow.
- Flood waters can enter some structures or weaken
foundations. Several places may experience expanded areas
of rapid inundation at underpasses, low-lying spots, and
poor drainage areas. Some streets and parking lots take on
moving water as storm drains and retention ponds overflow.
Driving conditions become hazardous. Some road and bridge
closures.

* TORNADO
- LATEST LOCAL FORECAST:
- Situation is somewhat favorable for tornadoes

- THREAT TO LIFE AND PROPERTY THAT INCLUDES TYPICAL FORECAST
UNCERTAINTY IN TRACK, SIZE AND INTENSITY: Potential for a few
tornadoes
- The tornado threat has remained nearly steady from the
previous assessment.
- PLAN: Emergency plans should continue to include possible
tornadoes.
- PREPARE: Stay within your shelter keeping informed of the
latest tornado situation.
- ACT: Move quickly to the safest place within your shelter
if a tornado warning is issued.

- POTENTIAL IMPACTS: Limited
- The occurrence of isolated tornadoes can hinder the
execution of emergency plans during tropical events.
- A few places may experience tornado damage, along with
power and communications disruptions.
- Locations could realize roofs peeled off buildings,
chimneys toppled, mobile homes pushed off foundations or
overturned, large tree tops and branches snapped off,
shallow-rooted trees knocked over, moving vehicles blown
off roads, and small boats pulled from moorings.
",,,2022-11-09,15:11:00,Severe,4,3.0,-1.0
NWS-IDP-PROD-2176207-2036656,2016-12-26T03:25:37.000Z,Actual,Update,NWS Gaylord MI,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued December 25 at 10:25PM EST expiring December 26 at 10:00AM EST by NWS Gaylord MI,"A WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 10 AM EST
MONDAY.

* A PERIOD OF SNOW AND SLEET WILL TURN TO A PERIOD OF FREEZING
RAIN OVERNIGHT AND INTO MONDAY MORNING BEFORE DIMINISHING OR
CHANGING TO ALL RAIN.

* THE GREATEST AMOUNT OF ICE ACCUMULATION WILL OCCUR BETWEEN 1
AM AND 7 AM MONDAY.

* TOTAL ICE ACCUMULATIONS OF ONE TO TWO TENTHS OF AN INCH ARE
EXPECTED.

* THE ICE WILL RESULT IN VERY DANGEROUS TRAVEL CONDITIONS...AND
VERY SLICK CONDITIONS ON SIDEWALKS. THESE CONDITIONS WILL ALSO
IMPACT THE MORNING COMMUTE ON MONDAY.","A WINTER WEATHER ADVISORY MEANS THAT PERIODS OF FREEZING RAIN
WILL CAUSE TRAVEL DIFFICULTIES. BE PREPARED FOR SLIPPERY ROADS
AND LIMITED VISIBILITIES...AND USE CAUTION WHILE DRIVING. FOR THE
LATEST ROAD CONDITIONS...GO TO THE MDOT WEBSITE AT MICHIGAN.GOV.

",Mackinac; Chippewa,2016-12-26,03:25:37,Severe,2,3.0,1.0
NWS-IDP-PROD-2304608-2169184,2017-04-03T20:50:23.000Z,Actual,Update,NWS Columbia SC,Severe Weather Statement,['Shelter'],Immediate,Extreme,Observed,Severe Weather Statement issued April 3 at 4:49PM EDT expiring April 3 at 5:15PM EDT by NWS Columbia SC,"At 449 PM EDT, a severe thunderstorm capable of producing a tornado
was located over Oak Grove, moving northeast at 40 mph.

HAZARD...Tornado and quarter size hail.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed. Damage
to roofs, windows, and vehicles will occur.  Tree damage is
likely.

Locations impacted include...
West Columbia, Cayce, Springdale, Oak Grove, South Congaree, Pine
Ridge and Seven Oaks.","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

",Lexington,2017-04-03,20:50:23,Severe,4,3.0,-1.0
NWS-IDP-PROD-2235977-2099756,2017-02-08T06:14:11.000Z,Actual,Update,NWS Bismarck ND,Wind Chill Advisory,['Prepare'],Expected,Moderate,Likely,Wind Chill Advisory issued February 8 at 12:13AM CST expiring February 8 at 1:00PM CST by NWS Bismarck ND,".A frigid airmass over the Northern Plains will bring dangerous
to life threatening wind chills to most of western and central
North Dakota through Wednesday morning.

A Wind Chill Warning is in effect along and north of Highway
2 through late Wednesday morning. Wind chills to 45 below zero
can be expected.

A Wind Chill Advisory continues through Wednesday morning for
locations south of Highway 2, but does not include the far
southern tier of counties along the North and South Dakota
border. Expect wind chills of 25 to near 40 below zero.

Under these conditions frostbite to exposed skin will occur
within 10 minutes. Dress in layers and cover exposed skin.* WIND CHILL VALUES...25 to near 40 below zero.

* OTHER IMPACTS...Frostbite and hypothermia possible.","A Wind Chill Advisory means that very cold air and strong winds
will combine to generate low wind chills. This will result in
frost bite and lead to hypothermia if precautions are not taken.
If you must venture outdoors...make sure you wear a hat and
gloves.

",McLean; McKenzie; Wells; Billings; Morton; Sheridan; Stark; Stutsman; Foster; Golden Valley; Kidder; LaMoure; Logan; Mercer; Oliver; Burleigh; Dunn,2017-02-08,06:14:11,Severe,2,3.0,1.0
NWS-IDP-PROD-2253210-2118065,2017-02-23T13:52:46.000Z,Actual,Update,NWS,Blizzard Warning,['Prepare'],Expected,Extreme,Likely,Blizzard Warning issued February 23 at 4:52AM AKST expiring February 24 at 6:00AM AKST by NWS,"* SNOW...with 4 to 9 inches.

* BLOWING SNOW...Reducing visibility to one quarter mile or less.

* WINDS...East to southeast 35 to 45 mph with gusts to 60 mph.

* TIMING...Blizzard conditions will continue through Friday
morning and then improve as snow and winds diminish.

* IMPACTS...Visibility will be very poor and snow will
accumulate into drifts. Whiteout conditions should be
expected. Travel and outdoor activities will be difficult.","A Blizzard Warning means severe winter weather conditions in
blowing snow with strong winds and very poor visibilities are
occurring or expected.

",Northwest Arctic,2017-02-23,13:52:46,Severe,4,3.0,-1.0
NWS-IDP-PROD-2253255-2118103,2017-02-23T14:59:04.000Z,Actual,Cancel,NWS Upton NY,Dense Fog Advisory,['Execute'],Expected,Moderate,Likely,Dense Fog Advisory issued February 23 at 9:58AM EST expiring February 23 at 10:00AM EST by NWS Upton NY,"The National Weather Service in Upton has cancelled the Dense Fog
Advisory.","

",Suffolk; Nassau,2017-02-23,14:59:04,Minor,2,1.0,-1.0
NWS-IDP-PROD-2260836-2125393,2017-03-01T04:20:38.000Z,Actual,Alert,NWS Wichita KS,Tornado Warning,['Shelter'],Immediate,Extreme,Observed,Tornado Warning issued February 28 at 10:20PM CST expiring February 28 at 11:00PM CST by NWS Wichita KS,"The National Weather Service in Wichita has issued a

* Tornado Warning for...
Central Wilson County in southeastern Kansas...

* Until 1100 PM CST

* At 1020 PM CST, a severe thunderstorm capable of producing a
tornado was located over Fredonia, moving east at 55 mph.

HAZARD...Tornado and half dollar size hail.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* This dangerous storm will be near...
Altoona around 1025 PM CST.

Other locations impacted by this tornadic thunderstorm include
Benedict and New Albany.","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

",Wilson,2017-03-01,04:20:38,Severe,4,3.0,-1.0
urn:oid:2.49.0.1.840.0.8809316511791b85ed585cb1995467e2094374aa.001.1,2023-07-05T01:25:00.000Z,Actual,Alert,NWS Gray ME,Special Weather Statement,['Execute'],Expected,Moderate,Observed,Special Weather Statement issued July 4 at 9:25PM EDT by NWS Gray ME,"At 925 PM EDT, Doppler radar was tracking strong thunderstorms along
a line extending from near Hopkinton to near Antrim to near
Westminster. Movement was southeast at 20 mph.

HAZARD...Wind gusts up to 40 mph and pea size hail.

SOURCE...Radar indicated.

IMPACT...Gusty winds could knock down tree limbs and blow around
unsecured objects. Minor damage to outdoor objects is
possible.

Locations impacted include...
Concord, Keene, Henniker, Peterborough, Hopkinton, New Boston, Epsom,
Antrim, Canterbury, Greenfield, Lyndeborough, Dublin, Francestown,
Bennington, Harrisville, Nelson, Gilsum, Marlborough, Hancock and
Deering.

This includes the following highways...
Interstate 89 between mile markers 0 and 14.
Interstate 93 between mile markers 31 and 44.
","If outdoors, consider seeking shelter inside a building.

Torrential rainfall is also occurring with these storms and may lead
to localized flooding. Do not drive your vehicle through flooded
roadways.",,2023-07-05,01:25:00,Severe,2,3.0,1.0
NWS-IDP-PROD-2251772-2116510,2017-02-22T07:32:58.000Z,Actual,Update,NWS San Francisco CA,Flood Statement,['Avoid'],Immediate,Severe,Likely,Flood Statement issued February 21 at 11:32PM PST expiring February 22 at 8:15AM PST by NWS San Francisco CA,"At 1126 PM PST, reporting gauges at the Mark West Creek near Mirabel
Heights indicated flooding continues across the warned area. Mark
West Creek remains above moderate flood stage late Tuesday night and
will continue to gradually recede through midweek, yet likely remain
above flood stage.

Some locations that will experience flooding include locations in
the vicinity of Mark West Creek.","Turn around, don't drown when encountering flooded roads. Most flood
deaths occur in vehicles.

A Flood Warning means that flooding is imminent or occurring. All
interested parties should take necessary precautions immediately.

",Sonoma,2017-02-22,07:32:58,Severe,3,3.0,0.0
NWS-IDP-PROD-2253450-2118303,2017-02-23T18:55:41.000Z,Actual,Update,NWS Billings MT,Winter Storm Warning,['Prepare'],Expected,Severe,Likely,Winter Storm Warning issued February 23 at 11:55AM MST expiring February 24 at 12:00PM MST by NWS Billings MT,"* IMPACTS...Poor travel conditions due to snow covered roads and
limited visibility. Wintry conditions will make outdoor
recreation in the high country difficult.

* TIMING...Through Friday morning.

* TOTAL SNOW ACCUMULATION...10 to 16 inches, greatest along
northeast facing slopes. The mountains around Cooke City
will receive much less snowfall.","A Winter Storm Warning means a significant amount of snow is
expected or occurring. This will make travel very hazardous or
impossible.

",Sweet Grass; Stillwater; Park; Wheatland; Carbon,2017-02-23,18:55:41,Severe,3,3.0,0.0
NWS-IDP-PROD-2215682-2078608,2017-01-22T02:34:25.000Z,Actual,Update,NWS Corpus Christi TX,Flood Statement,['Avoid'],Immediate,Severe,Observed,Flood Statement issued January 21 at 8:34PM CST expiring January 25 at 4:00AM CST by NWS Corpus Christi TX,"...The Flood Warning continues for the following river in Texas...

   Guadalupe River Near Bloomington affecting Calhoun Stay tuned to NOAA Weather Radio, local TV and radio
stations, or cable TV outlets, for the latest weather 
information, as additional rainfall could affect crest 
forecasts. 

For the latest river stages and forecasts visit our AHPS page at: 
http://water.weather.gov/ahps2/index.","Stay tuned to NOAA Weather Radio, local TV and radio
stations, or cable TV outlets, for the latest weather
information, as additional rainfall could affect crest
forecasts.

For the latest river stages and forecasts visit our AHPS page at:
http://water.weather.gov/ahps2/index.php?wfo=crp

",Calhoun; Refugio; Victoria,2017-01-22,02:34:25,Severe,3,3.0,0.0
NWS-IDP-PROD-2170016-2030397,2016-12-20T13:57:51.000Z,Actual,Alert,NWS Seattle WA,Storm Warning,['Avoid'],Immediate,Severe,Observed,Storm Warning issued December 20 at 5:57AM PST expiring December 20 at 3:00PM PST by NWS Seattle WA,"THE NATIONAL WEATHER SERVICE IN SEATTLE HAS ISSUED A STORM
WARNING...WHICH IS IN EFFECT UNTIL 3 PM PST THIS AFTERNOON.

* WINDS...WEST WIND 40 TO 50 KNOTS...EASING THIS AFTERNOON.

* WIND WAVES...8 TO 10 FEET...SUBSIDING THIS AFTERNOON.","A STORM WARNING MEANS WINDS OF 48 TO 63 KNOTS ARE IMMINENT OR
OCCURING. RECREATIONAL BOATERS SHOULD REMAIN IN PORT...OR TAKE
SHELTER UNTIL WINDS AND WAVES SUBSIDE. COMMERCIAL VESSELS SHOULD
PREPARE FOR VERY STRONG WINDS AND DANGEROUS SEA CONDITIONS...AND
CONSIDER REMAINING IN PORT OR TAKING SHELTER IN PORT UNTIL WINDS
AND WAVES SUBSIDE.

",East Entrance U.S. Waters Strait Of Juan De Fuca; Central U.S. Waters Strait Of Juan De Fuca,2016-12-20,13:57:51,Severe,3,3.0,0.0
NWS-IDP-PROD-2249787,2017-02-20T10:57:49.000Z,Actual,Alert,NWS Riverton WY,Special Weather Statement,['Execute'],Expected,Moderate,Observed,Special Weather Statement issued February 20 at 3:57AM MST by NWS Riverton WY,"Periods of snow are expected to develop across Jackson Hole this
morning. Snow is expected to mix with or change to rain below 7000
feet this afternoon into the evening hours. The precipitation is
expected to change back to all snow Tuesday afternoon and evening
as a cold front sweeps across western Wyoming. Rainfall amounts
between a half and one inch are expected with this storm, with a
few to several inches of wet snow possible, with the heaviest
amounts across northern Jackson Hole. The rainfall along with some
melting snow could result in localized flooding or ponding of
water.","

",Lincoln; Teton,2017-02-20,10:57:49,Severe,2,3.0,1.0
NWS-IDP-PROD-2244357-2108730,2017-02-14T11:10:14.000Z,Actual,Alert,NWS Houston/Galveston TX,Tornado Watch,['Monitor'],Future,Extreme,Possible,Tornado Watch issued February 14 at 5:09AM CST expiring February 14 at 1:00PM CST by NWS Houston/Galveston TX,"TXC015-039-071-089-157-167-185-201-239-291-321-339-373-407-471-
473-477-481-141900-
/O.NEW.KHGX.TO.A.0032.170214T1109Z-170214T1900Z/

THE NATIONAL WEATHER SERVICE HAS ISSUED TORNADO WATCH 32 IN
EFFECT UNTIL 1 PM CST THIS AFTERNOON FOR THE FOLLOWING AREAS

IN SOUTHEAST TEXAS THIS WATCH INCLUDES 1 COUNTY

JACKSON

IN SOUTHEAST TEXAS THIS WATCH INCLUDES 17 COUNTIES

AUSTIN                BRAZORIA              CHAMBERS
COLORADO              FORT BEND             GALVESTON
GRIMES                HARRIS                LIBERTY
MATAGORDA             MONTGOMERY            POLK
SAN JACINTO           WALKER                WALLER
WASHINGTON            WHARTON

THIS INCLUDES THE CITIES OF...ALVIN...ANAHUAC...ANGLETON...
BAY CITY...BELLVILLE...BRENHAM...BROOKSHIRE...CLEVELAND...
COLDSPRING...COLUMBUS...CONROE...CORRIGAN...DAYTON...EAGLE LAKE...
EDNA...EL CAMPO...FREEPORT...FRIENDSWOOD...GALVESTON...
HEMPSTEAD...HOUSTON...HUMBLE...HUNTSVILLE...KATY...LAKE JACKSON...
LEAGUE CITY...LIBERTY...LIVINGSTON...MISSOURI CITY...
MONT BELVIEU...NAVASOTA...ONALASKA...PALACIOS...PASADENA...
PEARLAND...PIERCE...PRAIRIE VIEW...RICHMOND...ROSENBERG...SEALY...
SHEPHERD...SUGAR LAND...TEXAS CITY...THE WOODLANDS...TOMBALL...
WEIMAR...WHARTON...WILLIS AND WINNIE.","

",Fort Bend; Polk; Washington; Austin; Jackson; Brazoria; Grimes; Liberty; San Jacinto; Walker; Waller; Wharton; Chambers; Galveston; Colorado; Matagorda; Montgomery; Harris,2017-02-14,11:10:14,Severe,4,3.0,-1.0
NWS-IDP-PROD-2156284-2015093,2016-12-10T23:47:38.000Z,Actual,Update,NWS Great Falls MT,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued December 10 at 4:47PM MST expiring December 10 at 8:00PM MST by NWS Great Falls MT,"* LOCATIONS...WHITE SULPHUR SPRINGS...BATTLE RIDGE PASS...
BOZEMAN...BOZEMAN PASS...TARGHEE PASS...WEST YELLOWSTONE...
BOULDER...BOULDER HILL...ELK PARK PASS...HOMESTAKE PASS...
WHITEHALL...BIG HOLE PASS...CHIEF JOSEPH PASS...DILLON...
MONIDA PASS...TOWNSEND...FLESHER PASS...HELENA...LINCOLN...
MACDONALD PASS...ROGERS PASS...ENNIS...NORRIS HILL...RAYNOLDS
PASS...TWIN BRIDGES.

* TIMING...PERIODS OF LIGHT SNOW WILL LINGER THROUGH THE LATE
AFTERNOON HOURS...THEN START TO DIMINISH EARLY THIS EVENING.
SLICK ROADS MAY BE POSSIBLE AS A RESULT OF SNOWFALL...AND
COULD LINGER A FEW HOURS AFTER SNOW ENDS.

* SNOW ACCUMULATIONS...UP TO AN ADDITIONAL 1 INCH.

* IMPACTS...IN ADDITION TO REDUCED VISIBILITY IN PERIODS OF
SNOWFALL...ROADWAYS WILL BECOME SNOW-PACKED AND SLIPPERY. WITH
WARMING CONDITIONS AND FRESH SNOW...CONSIDERABLE AVALANCHE
DANGER IS ALSO POSSIBLE TO BACKCOUNTRY ENTHUSIASTS.

* WEB PAGE: TO SEE A GRAPHICAL REPRESENTATION OF THIS HAZARD
PLEASE VISIT OUR WEB PAGE AND CLICK ON THE DETAILED HAZARDS
TAB.","A WINTER WEATHER ADVISORY FOR SNOW MEANS THAT PERIODS OF SNOW
WILL CAUSE PRIMARILY TRAVEL DIFFICULTIES. BE PREPARED FOR SNOW
COVERED ROADS AND LIMITED VISIBILITIES...AND USE CAUTION WHILE
DRIVING.

FOR SPECIFIC ROAD AND TRAVEL CONDITIONS IN MONTANA...DIAL 5 1 1.

",Beaverhead; Broadwater; Gallatin; Jefferson; Park; Lewis and Clark; Madison; Meagher,2016-12-10,23:47:38,Severe,2,3.0,1.0
NWS-IDP-PROD-2244447-2108826,2017-02-14T13:29:47.000Z,Actual,Alert,NWS Houston/Galveston TX,Tornado Warning,['Shelter'],Immediate,Extreme,Observed,Tornado Warning issued February 14 at 7:29AM CST expiring February 14 at 8:00AM CST by NWS Houston/Galveston TX,"The National Weather Service in League City has issued a

* Tornado Warning for...
East central Wharton County in southeastern Texas...
North central Matagorda County in southeastern Texas...
West central Brazoria County in southeastern Texas...
Southwestern Fort Bend County in southeastern Texas...

* Until 800 AM CST.

* At 728 AM CST, a severe thunderstorm capable of producing a tornado
was located near Pierce, or near Wharton, moving east at 45 mph.

HAZARD...Tornado.

SOURCE...Radar indicated rotation.

IMPACT...Flying debris will be dangerous to those caught without
shelter. Mobile homes will be damaged or destroyed.
Damage to roofs, windows, and vehicles will occur.  Tree
damage is likely.

* Locations impacted include...
El Campo, Wharton, Needville, Pleak, Kendleton, Pierce, Boling-Iago
and Hungerford.","TAKE COVER NOW! Move to a basement or an interior room on the lowest
floor of a sturdy building. Avoid windows. If you are outdoors, in a
mobile home, or in a vehicle, move to the closest substantial shelter
and protect yourself from flying debris.

",Brazoria; Wharton; Matagorda; Fort Bend,2017-02-14,13:29:47,Severe,4,3.0,-1.0
