identifier,sent,status,msgType,senderName,event,responseType,urgency,severity,certainty,headline,description,instruction,areaDesc,date,time,prediction,true_num,pred_num,error
NWS-IDP-PROD-2163252-2022803,2016-12-16T11:11:05.000Z,Actual,Cancel,NWS Hanford CA,Flood Watch,['Prepare'],Future,Severe,Possible,Flood Watch issued December 16 at 3:10AM PST expiring December 16 at 4:00PM PST by NWS Hanford CA,"THE FLOOD WATCH FOR THE CENTRAL AND SOUTHERN SAN JOAQUIN VALLEY OF
CENTRAL CALIFORNIA HAS BEEN CANCELLED. |WIDESPREAD HEAVY RAIN HAS ENDED
OVER THE REGION AND THE THREAT OF FLOODING HAS SUBSIDED. SCATTERED
SHOWERS WILL CONTINUE TODAY OVER PARTS OF THE AREA.","

",Tulare; Kings; Fresno; Merced; Mariposa; Madera; Kern,2016-12-16,11:11:05,Minor,3.0,1.0,-2.0
NWS-IDP-PROD-2253951-2118827,2017-02-24T03:46:27.000Z,Actual,Cancel,NWS Aberdeen SD,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued February 23 at 9:46PM CST expiring February 24 at 9:00AM CST by NWS Aberdeen SD,"The National Weather Service in Aberdeen has cancelled the Winter
Weather Advisory.

Heavy snow has been confined to areas south of Jones, Lyman and
Buffalo counties. With less than an inch of snow accumulated, and
likely less than an inch of additional snow accumulation possible,
a winter weather advisory is no longer warranted.","

",Jones; Lyman; Buffalo,2017-02-24,03:46:27,Minor,2.0,1.0,-1.0
NWS-IDP-PROD-2235797-2099583,2017-02-08T03:51:24.000Z,Actual,Alert,NWS Jacksonville FL,Special Marine Warning,['Avoid'],Immediate,Severe,Likely,Special Marine Warning issued February 7 at 10:51PM EST expiring February 8 at 12:15AM EST by NWS Jacksonville FL,"THE NATIONAL WEATHER SERVICE IN JACKSONVILLE HAS ISSUED A

* SPECIAL MARINE WARNING FOR...
WATERS FROM ALTAMAHA SOUND GA TO FERNANDINA BEACH FL FROM 20 TO 60
NM...
WATERS FROM FERNANDINA BEACH TO ST. AUGUSTINE FL FROM 20 TO 60
NM...

* UNTIL 1215 AM EST

* AT 1051 PM EST...STRONG THUNDERSTORMS WERE LOCATED ALONG A LINE
EXTENDING FROM 8 NM WEST OF ST. SIMONS ISLAND TO NEAR AMELIA CITY
TO 15 NM WEST OF PALM VALLEY...MOVING NORTHEAST AT 55 KNOTS.

HAZARD...WIND GUSTS 34 KNOTS OR GREATER.

SOURCE...RADAR INDICATED.

IMPACT...EXPECT WIND GUSTS IN EXCESS OF 34 KNOTS...SUDDENLY HIGHER
WAVES...FREQUENT LIGHTNING...AND HEAVY DOWNPOURS. MAKE
SURE ALL ON BOARD ARE WEARING LIFE JACKETS.

* LOCATIONS IMPACTED INCLUDE...
ANNA REEF AND BUOY HLHA.","MOVE TO SAFE HARBOR IMMEDIATELY AS GUSTY WINDS AND HIGH WAVES ARE
EXPECTED.

",Waters from Altamaha Sound GA to Fernandina Beach FL from 20 to 60 NM; Waters from Fernandina Beach to St. Augustine FL from 20 to 60 NM,2017-02-08,03:51:24,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2211387-2073866,2017-01-19T21:26:30.000Z,Actual,Alert,NWS Quad Cities IA IL,Dense Fog Advisory,['Execute'],Expected,Moderate,Likely,Dense Fog Advisory issued January 19 at 3:26PM CST expiring January 20 at 10:00AM CST by NWS Quad Cities IA IL,".LIGHT WINDS COMBINED WITH A COLD...WET GROUND AND HIGH MOISTURE
LEVELS IN THE LOWER ATMOSPHERE WILL ALLOW DENSE FOG TO DEVELOP
AGAIN TONIGHT INTO FRIDAY MORNING.THE NATIONAL WEATHER SERVICE IN QUAD CITIES HAS ISSUED A DENSE
FOG ADVISORY...WHICH IS IN EFFECT FROM 9 PM THIS EVENING TO 10 AM
CST FRIDAY.

* TIMING...PATCHY FOG WILL START DEVELOPING AFTER SUNSET BUT WILL
BECOME MORE WIDESPREAD AFTER 9 PM.

* IMPACTS...VISIBILITIES UNDER 1/4 MILE AT TIMES IN DENSE FOG WILL
LEAD TO DANGEROUS DRIVING CONDITIONS.","A DENSE FOG ADVISORY MEANS VISIBILITIES WILL FREQUENTLY BE
REDUCED TO LESS THAN ONE QUARTER MILE. IF DRIVING, SLOW DOWN, USE
YOUR HEADLIGHTS, AND LEAVE PLENTY OF DISTANCE AHEAD OF YOU.

",Des Moines; Scotland; Clark; Hancock; McDonough; Warren; Henderson; Washington; Keokuk; Henry; Van Buren; Lee; Jefferson; Iowa,2017-01-19,21:26:30,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2152717-2011284,2016-12-07T20:24:54.000Z,Actual,Alert,NWS Mount Holly NJ,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued December 7 at 3:24PM EST expiring December 9 at 7:00AM EST by NWS Mount Holly NJ,"THE NATIONAL WEATHER SERVICE IN MOUNT HOLLY HAS ISSUED A SMALL
CRAFT ADVISORY...WHICH IS IN EFFECT FROM NOON THURSDAY TO 7 AM
EST FRIDAY.

* LOCATION...DELAWARE BAY.

* WINDS...WEST TO NORTHWEST 10 TO 20 KT WITH GUSTS UP TO 30 KT.

* SEAS...2 TO 4 FEET.

* TIMING...INTERMITTENT GUSTS OF 25 TO AROUND 30 KT BEGINNING
BETWEEN 1 PM AND 4 PM THURSDAY.","A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 25 TO 33 KNOTS
ARE EXPECTED TO PRODUCE HAZARDOUS WAVE CONDITIONS TO SMALL CRAFT.
INEXPERIENCED MARINERS...ESPECIALLY THOSE OPERATING SMALLER
VESSELS SHOULD AVOID NAVIGATING IN THESE CONDITIONS.

",Delaware Bay waters north of East Point NJ to Slaughter Beach DE; Delaware Bay waters south of East Point NJ to Slaughter Beach DE,2016-12-07,20:24:54,Severe,1.0,3.0,2.0
NWS-IDP-PROD-2249679-2114341,2017-02-20T09:59:38.000Z,Actual,Update,NWS Cheyenne WY,High Wind Watch,['Prepare'],Future,Severe,Possible,High Wind Watch issued February 20 at 2:59AM MST expiring February 21 at 12:00PM MST by NWS Cheyenne WY,".The passage of a cold front tonight and strong pressure 
gradients aloft and at the surface will produce the likelihood 
of strong gusty winds across most of southeast Wyoming through
Tuesday.The National Weather Service in Cheyenne has issued a High Wind
Warning, which is in effect from 5 PM this afternoon to 6 PM MST
Tuesday. The High Wind Watch is no longer in effect.

* TIMING...5 pm this afternoon through Tuesday afternoon.

* WINDS...Southwest between 40 to 50 MPH sustained with gusts over
60 MPH expected.

* IMPACTS...Mainly to transportation. Light Weight and High
Profile vehicles traveling on Interstate 80 have a heightened
risk of blowovers and travel difficulty.","A High Wind Warning means a hazardous high wind event is expected
or occurring. Sustained wind speeds of at least 40 mph or gusts
of 58 mph or more can lead to property damage.

",Carbon; Albany,2017-02-20,09:59:38,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2198336-2060218,2017-01-10T06:03:47.000Z,Actual,Update,NWS Pendleton OR,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued January 9 at 10:03PM PST expiring January 11 at 10:00AM PST by NWS Pendleton OR,".A WEAK DISTURBANCE WILL BRING SNOW TO PORTIONS OF THE AREA
TONIGHT INTO TUESDAY MORNING. MODERATE SNOW WILL BE POSSIBLE
ALONG THE OREGON CASCADE EAST SLOPES TONIGHT. A STRONGER WINTER
STORM WILL PRODUCE HEAVY AMOUNTS OF SNOW ACROSS CENTRAL AND EAST
CENTRAL OREGON TUESDAY AFTERNOON AND TUESDAY NIGHT.* ICE ACCUMULATIONS...

* LOCATIONS...HEPPNER...CONDON...FOSSIL.

* SNOW ACCUMULATIONS...3 TO 4 INCHES.

* TIMING...PERIODS OF SNOW THROUGH TUESDAY NIGHT. HEAVIEST SNOW
WILL BE LATE TUESDAY AFTERNOON AND TUESDAY EVENING.

* IMPACTS...ROADS WILL BECOME SNOW COVERED AND HAZARDOUS FOR
TRAVEL.

* WINDS...NORTH 10 TO 15 MPH WITH LOCAL BLOWING AND DRIFTING
SNOW.

* TEMPERATURES...IN THE LOWER TO MID 20S.

* SNOW LEVEL...BELOW 1500 FEET.

* WEB PAGE: FOR A DETAILED VIEW OF THE HAZARD AREA VISIT
HTTP://WWW.WRH.NOAA.GOV/MAP/?WFO=PDT.","A WINTER WEATHER ADVISORY FOR SNOW MEANS THAT PERIODS OF SNOW
WILL CAUSE PRIMARILY TRAVEL DIFFICULTIES. BE PREPARED FOR SNOW
COVERED ROADS AND LIMITED VISIBILITIES...AND USE CAUTION WHILE
DRIVING.

",Gilliam; Wheeler; Morrow,2017-01-10,06:03:47,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2154901-2013663,2016-12-09T17:21:15.000Z,Actual,Update,NWS Riverton WY,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued December 9 at 10:20AM MST expiring December 10 at 6:00PM MST by NWS Riverton WY,".A STRONG WEST FLOW OFF OF THE PACIFIC WILL DRAW ABUNDANT PACIFIC
MOISTURE INTO WESTERN WYOMING THROUGH SATURDAY AFTERNOON. THIS
WILL RESULT IN ANOTHER SIGNIFICANT SNOWFALL EVENT FOR WESTERN
WYOMING...ALONG WITH STRONG WINDS PRODUCING BLOWING AND DRIFTING
SNOW...ESPECIALLY ON THE MOUNTAIN PASSES.* TIMING...SNOW WILL DEVELOP THIS AFTERNOON. EXPECT PERIODS OF
SNOW TODAY THROUGH SATURDAY AFTERNOON. THERE WILL BE PERIODS OF
MODERATE TO HEAVY SNOW DURING THE EVENT. SNOWFALL WILL DECREASE
TO SNOW SHOWERS SATURDAY EVENING.

* TOTAL SNOWFALL...4 TO 6 INCHES EXPECTED AROUND DUBOIS WITH
LOCALLY HIGHER AMOUNTS NORTHWEST OF DUBOIS. SNOWFALL OF 3 TO 4
INCHES WILL OCCUR DOWN TOWARD CROWHEART.

* WIND AND VISIBILITY...WEST WINDS AT 20 TO 25 MPH WITH GUSTS TO
35 MPH WILL OCCUR AT THE DUBOIS AIRPORT AND IN OTHER OPEN
AREAS. THIS WILL RESULT IN BLOWING AND DRIFTING SNOW ALONG
WITH LOWERED VISIBILITY DOWN TO ONE QUARTER OF A MILE AT
TIMES.

* IMPACTS...ROADS MAY BECOME SLICK AND SNOW PACKED WITH LIMITED
VISIBILITY AT TIMES. PEOPLE PLANNING OUTDOOR ACTIVITIES SHOULD
BE PREPARED FOR ADVERSE WINTER WEATHER CONDITIONS AND TAKE THE
PROPER PRECAUTIONS.","A WINTER WEATHER ADVISORY FOR BLOWING SNOW MEANS THAT
VISIBILITIES WILL BE SEVERELY LIMITED DUE TO STRONG WINDS BLOWING
SNOW AROUND. USE CAUTION WHEN TRAVELING...ESPECIALLY IN OPEN
AREAS. CHECK THE LATEST ROAD CONDITIONS AT WYOROAD.INFO OR BY
DIALING 5 1 1.

",Fremont,2016-12-09,17:21:15,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2263227-2127669,2017-03-01T19:41:57.000Z,Actual,Alert,NWS Huntsville AL,Severe Thunderstorm Warning,['Shelter'],Immediate,Severe,Observed,Severe Thunderstorm Warning issued March 1 at 1:41PM CST expiring March 1 at 2:00PM CST by NWS Huntsville AL,"The National Weather Service in Huntsville Alabama has issued a

* Severe Thunderstorm Warning for...
Southeastern Franklin County in Middle Tennessee...

* Until 200 PM CST

* At 141 PM CST, a severe thunderstorm was located 11 miles northwest
of Stevenson, or 13 miles west of Bridgeport, moving east at 50
mph.

HAZARD...Golf ball size hail and 60 mph wind gusts.

SOURCE...Radar indicated.

IMPACT...People and animals outdoors will be injured. Expect hail
damage to roofs, siding, windows, and vehicles. Expect
wind damage to roofs, siding, and trees.

* Locations impacted include...
Anderson and Sherwood.","Remain alert for a possible tornado! Tornadoes can develop quickly
from severe thunderstorms. If you spot a tornado go at once into the
basement or small central room in a sturdy structure.

",Franklin,2017-03-01,19:41:57,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2151096-2009558,2016-12-06T07:41:33.000Z,Actual,Update,NWS Juneau AK,Wind Chill Advisory,['Prepare'],Expected,Moderate,Likely,Wind Chill Advisory issued December 5 at 10:41PM AKST expiring December 6 at 9:00AM AKST by NWS Juneau AK,"* LOCATION...KLONDIKE HIGHWAY NEAR WHITE PASS.

* WIND CHILL VALUES...COLD TEMPERATURES BETWEEN 0 AND -10
DEGREES ALONG WITH NORTH WINDS OF 15 TO 25 MPH WILL PRODUCE
WIND CHILL VALUES BETWEEN -30 AND -35 DEGREES.

* TIMING...THROUGH TUESDAY MORNING.

* IMPACTS...THERE WILL BE A RISK OF FROSTBITE AND HYPOTHERMIA IF
PRECAUTIONS ARE NOT TAKEN. PERSONS SHOULD WEAR WARM PROTECTIVE
CLOTHING IF THEY MUST VENTURE OUTSIDE FOR EXTENDED PERIODS OF
TIME.","AN ADVISORY MEANS DANGEROUS WIND CHILL TEMPERATURES ARE ALREADY
OCCURRING OR IMMINENT.

EXPOSED SKIN IN THE ADVISORY AREA WILL BECOME FROSTBITTEN IN
30 MINUTES.

THIS STATEMENT WILL BE UPDATED BY 10 AM AKST TUE OR SOONER IF
CONDITIONS WARRANT.

",Skagway,2016-12-06,07:41:33,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2231857-2095616,2017-02-05T12:00:30.000Z,Actual,Update,NWS Reno NV,High Wind Watch,['Prepare'],Future,Severe,Possible,High Wind Watch issued February 5 at 4:00AM PST expiring February 6 at 10:00PM PST by NWS Reno NV,"THE NATIONAL WEATHER SERVICE IN RENO HAS UPGRADED THE HIGH WIND
WATCH TO A WIND ADVISORY, WHICH IS IN EFFECT FROM 7 AM TO 8 PM
PST MONDAY.

* TIMING: STRONG WINDS WILL DEVELOP ACROSS WESTERN NEVADA AROUND
DAYBREAK MONDAY AND CONTINUE MOST OF THE DAY MONDAY.

* WINDS: SOUTH TO SOUTHWEST 20 TO 35 MPH WITH GUSTS TO 55 MPH.

* IMPACTS: PLAN FOR HAZARDOUS TRAVEL CONDITIONS FOR HIGH
PROFILE VEHICLES. STRONG TURBULENCE AND WIND SHEAR WILL
IMPACT AVIATION INTERESTS IN THE REGION. A FEW POWER OUTAGES
ARE POSSIBLE.","NOW IS THE TIME TO SECURE LOOSE OUTDOOR ITEMS SUCH AS PATIO
FURNITURE AND TRASH CANS BEFORE WINDS INCREASE WHICH COULD BLOW
THESE ITEMS AWAY. THE BEST THING TO DO IS PREPARE AHEAD OF TIME
BY MAKING SURE YOU HAVE EXTRA FOOD AND WATER ON HAND, FLASHLIGHTS
WITH SPARE BATTERIES AND/OR CANDLES IN THE EVENT OF A POWER
OUTAGE.

",Churchill; Mineral; Pershing; Washoe; Lyon,2017-02-05,12:00:30,Severe,3.0,3.0,0.0
urn:oid:2.49.0.1.840.0.845366100af1047eb4fc3d1b2f97838bbf6f1311.003.1,2022-11-09T10:32:00.000Z,Actual,Alert,NWS Newport/Morehead City NC,Coastal Flood Advisory,['Monitor'],Expected,Minor,Likely,Coastal Flood Advisory issued November 9 at 5:32AM EST until November 10 at 7:00AM EST by NWS Newport/Morehead City NC,"* WHAT...1 to 3 feet of inundation above ground level expected
in low-lying areas near shorelines and tidal waterways.

* WHERE...Areas along the lower Neuse and Trent Rivers and
adjacent tidal creeks, areas along Bogue Banks beaches, Bogue
Sound, the Newport and White Oak Rivers, and adjacent tidal
creeks, and areas in North Topsail Beach, the lower New River,
and adjacent tidal creeks.

* WHEN...Until 7 AM EST Thursday.

* IMPACTS...1 to 3 feet of inundation above ground level is
possible in low-lying areas near shorelines and tidal
waterways resulting in a low threat of property damage. Some
roads and low lying property including parking lots, parks,
lawns, and homes adjacent to the waterfront will experience
shallow flooding.

* ADDITIONAL DETAILS...The greatest coastal flooding impacts near
inlets and beaches will be around the time of high tide between
730 and 9 AM this morning.
","If travel is required, allow extra time as some roads may be
closed. Do not drive around barricades or through water of
unknown depth. Take the necessary actions to protect flood-prone
property.",,2022-11-09,10:32:00,Severe,1.0,3.0,2.0
NWS-IDP-PROD-2176398-2036857,2016-12-26T06:58:38.000Z,Actual,Update,NWS Honolulu HI,Wind Advisory,['Execute'],Expected,Moderate,Likely,Wind Advisory issued December 25 at 8:58PM HST expiring December 26 at 6:00PM HST by NWS Honolulu HI,".HIGH PRESSURE NORTHEAST OF THE STATE WILL STRENGTHEN THROUGH 
MONDAY...KEEPING TRADE WINDS NEAR ADVISORY LEVELS OVER PORTIONS
OF THE STATE. AREAS CONDUCIVE TO THE WINDIER CONDITIONS INCLUDE
THE KOHALA MOUNTAINS...THE INTERIOR BIG ISLAND AREAS SUCH AS
SADDLE ROAD...THE ISLAND OF LANAI AND HALEAKALA SUMMIT. THE STRONG
WINDS WILL NOT AFFECT THE HILO AREA.* TIMING...THROUGH MONDAY...WITH STRONGEST WINDS DURING THE DAY
ON MONDAY.

* WINDS...EAST 25 TO 35 MPH WITH GUSTS OVER 50 MPH.

* IMPACTS...STRONG WINDS WILL CAUSE LOOSE OBJECTS TO BLOW
AROUND...INCLUDING OUTDOOR HOLIDAY DECORATIONS. LOCALIZED
POWER OUTAGES ARE POSSIBLE. DRIVING HIGH PROFILE VEHICLES MAY
BECOME DIFFICULT AND MOTORISTS SHOULD USE EXTRA CAUTION.","A WIND ADVISORY MEANS THAT SUSTAINED WINDS OF AT LEAST 30 MPH...
OR GUSTS OF AT LEAST 50 MPH...ARE EXPECTED. MOTORISTS SHOULD USE
EXTRA CAUTION.

",Hawaii; Maui,2016-12-26,06:58:38,Severe,2.0,3.0,1.0
NWS-IDP-PROD-2248400-2113041,2017-02-18T23:59:04.000Z,Actual,Alert,NWS Sacramento CA,Flood Warning,['Avoid'],Expected,Severe,Likely,Flood Warning issued February 18 at 3:58PM PST expiring February 23 at 4:00PM PST by NWS Sacramento CA,"The National Weather Service in UNLOCALIZED SITE has issued a

* Flood Warning for Urban Areas and Small Streams in...
Colusa County in central California...
Yolo County in central California...
Sutter County in central California...
Solano County in central California...
Plumas County in northern California...
Alpine County in northern California...
Placer County in central California...
Shasta County in northern California...
Lassen County in northern California...
Amador County in northern California...
Tuolumne County in northern California...
Sacramento County in central California...
Lake County in central California...
Stanislaus County in central California...
San Joaquin County in central California...
El Dorado County in northern California...
Calaveras County in northern California...
Tehama County in northern California...
Butte County in northern California...
Glenn County in central California...
Sierra County in northern California...
Yuba County in central California...
Nevada County in northern California...

* Until 400 PM PST Thursday

* Interior Northern California will experience another significant
uptick in flooding problems starting late Sunday Night and
continuing through Monday Night as an intense Atmospheric River
type storm arrives.

* Our entire region has saturated soils and many flooded areas
already...this will enhance the impact of additional heavy rains.

* Additional stress will be placed on levees, rivers, creeks, and
streams.

* We may see flooding in locations which haven't been impacted in
many years.

* We are strongly advising all residents in interior Northern
California to be prepared for flooding.","Be prepared to evacuate if flooding should affect your area. Gather
a ""go bag"" with important items like medications and hard to replace
documents. Don't forget to plan for your pets and animals.

Please never drive across flooded waters...especially flowing water.
Most people who are killed or injured during floods are attempting
to drive through flooded waters.

",Stanislaus; Yolo; Placer; Yuba; Amador; Calaveras; Shasta; Colusa; Plumas; San Joaquin; Sutter; Lake; Sierra; Tuolumne; El Dorado; Nevada; Tehama; Solano; Alpine; Lassen; Glenn; Butte; Sacramento,2017-02-18,23:59:04,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2243849-2108145,2017-02-13T21:19:13.000Z,Actual,Update,NWS Taunton MA,High Wind Warning,['Prepare'],Expected,Severe,Likely,High Wind Warning issued February 13 at 4:18PM EST expiring February 13 at 7:00PM EST by NWS Taunton MA,"* Location...Coastal Essex County, Cape Cod, Marthas Vineyard,
and Nantucket.

* Winds...Northwest 30 to 40 mph with gusts up to 60 mph.

* Timing...continuing through the evening.

* Impacts...These strong winds are capable of downing trees and
power lines...as well as causing property damage.","A High Wind Warning is issued when sustained winds of 40 mph are
expected for at least one hour...with gusts of 58 mph or greater
at any time. Damage to trees...power lines...and property are
possible with winds of this magnitude. Power outages are likely.
Take action to secure loose outdoor objects.

",Nantucket; Dukes; Essex; Barnstable,2017-02-13,21:19:13,Severe,3.0,3.0,0.0
NWS-IDP-PROD-2248195-2112806,2017-02-18T17:10:44.000Z,Actual,Update,NWS Los Angeles/Oxnard CA,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued February 18 at 9:10AM PST expiring February 20 at 9:00PM PST by NWS Los Angeles/Oxnard CA,"THE NATIONAL WEATHER SERVICE IN LOS ANGELES/OXNARD HAS ISSUED A
GALE WARNING...WHICH IS IN EFFECT UNTIL 3 AM PST SUNDAY. THE
SMALL CRAFT ADVISORY IS NO LONGER IN EFFECT.

* WINDS...WEST WINDS 20 TO 30 KT WITH GUSTS TO 40 KT ARE
EXPECTED WHEN WINDS ARE STRONGEST.

* SEAS...COMBINED SEAS OF 19 TO 22 FEET WITH PERIODS AROUND 13
SECONDS ARE EXPECTED WHEN WAVES ARE LARGEST.

SEE THE COASTAL WATERS FORECAST (CWFLOX) FOR MORE DETAILS.","A GALE WARNING MEANS WINDS OF 34 TO 47 KNOTS ARE IMMINENT OR
OCCURING. OPERATING A VESSEL IN GALE CONDITIONS REQUIRES
EXPERIENCE AND PROPERLY EQUIPPED VESSELS. IT IS HIGHLY
RECOMMENDED THAT MARINERS WITHOUT THE PROPER EXPERIENCE SEEK SAFE
HARBOR PRIOR TO THE ONSET OF GALE CONDITIONS.

","Outer waters from Santa Cruz Island to San Clemente Island to 60 NM offshore including San Nicolas and Santa Barbara Islands 
",2017-02-18,17:10:44,Severe,1.0,3.0,2.0
urn:oid:2.49.0.1.840.0.60cadbb06cdf9ecf00f4c31a90d2ab54b243f4e8.001.1,2022-03-12T14:06:00.000Z,Actual,Alert,NWS Wilmington NC,Severe Thunderstorm Warning,['Shelter'],Immediate,Severe,Observed,Severe Thunderstorm Warning issued March 12 at 9:06AM EST until March 12 at 9:45AM EST by NWS Wilmington NC,"The National Weather Service in Wilmington has issued a

* Severe Thunderstorm Warning for...
Southwestern Brunswick County in southeastern North Carolina...
Central Horry County in northeastern South Carolina...

* Until 945 AM EST.

* At 906 AM EST, a severe thunderstorm was located over Horry
Georgetown Technical College Conway Campus, or near Red Hill,
moving east at 60 mph.

HAZARD...70 mph wind gusts.

SOURCE...Radar indicated.

IMPACT...Expect considerable tree damage. Damage is likely to
mobile homes, roofs, and outbuildings.

* Locations impacted include...
Myrtle Beach, Conway, North Myrtle Beach, Shallotte, Sunset Beach,
Holden Beach, Ocean Isle Beach, Myrtle Beach Airport, Little River,
North Myrtle Beach Airport, Cherry Grove Inlet, Red Hill, Socastee,
Iredell, Carolina Shores, Calabash, Hickory Grove, Civie Town,
Homewood and Horry Georgetown Technical College Conway Campus.
","A Tornado Watch remains in effect until 100 PM EST for southeastern
North Carolina...and northeastern South Carolina.

For your protection move to an interior room on the lowest floor of a
building.

A Tornado Watch remains in effect until 100 PM EST for southeastern
North Carolina...and northeastern South Carolina.","Brunswick, NC; Horry, SC",2022-03-12,14:06:00,Severe,3.0,3.0,0.0
